,cost,distance,dropoff_latitude,dropoff_longitude,passengers,pickup_latitude,pickup_longitude,store_forward,vendor,pickup_weekday,pickup_month,pickup_monthday,pickup_hour,pickup_minute,pickup_second,dropoff_weekday,dropoff_month,dropoff_monthday,dropoff_hour,dropoff_minute,dropoff_second
7985,7.5,1.2,40.74839782714844,-73.98881530761719,2,40.75860977172852,-73.99588775634766,0,1,3,1,28,23,59,39,4,1,29,0,8,20
7986,5.5,0.8,40.74983978271485,-73.97737121582031,1,40.755409240722656,-73.9914321899414,0,2,6,1,10,22,32,57,6,1,10,22,38,19
7987,34.5,12.1,40.724266052246094,-73.81558990478516,1,40.74174880981445,-73.99017333984375,0,2,4,1,22,23,37,11,5,1,23,0,4,20
7988,17.0,4.16,40.73517608642578,-73.99165344238281,6,40.78316116333008,-73.97425079345703,0,2,5,1,2,13,45,19,5,1,2,14,7,56
7989,5.5,0.6,40.762393951416016,-73.96907043457031,1,40.75849914550781,-73.9748764038086,0,1,2,1,6,12,26,52,2,1,6,12,33,26
7990,12.0,2.2,40.756256103515625,-73.98980712890625,2,40.76536178588867,-73.96387481689453,0,1,4,1,29,11,52,40,4,1,29,12,9,2
7991,21.5,4.96,40.71950149536133,-73.9640884399414,1,40.74036026000977,-73.99459838867188,0,2,6,1,17,14,50,18,6,1,17,15,17,4
7992,5.5,0.8,40.786766052246094,-73.98097229003906,1,40.77859878540039,-73.98150634765625,0,1,5,1,30,20,10,50,5,1,30,20,15,46
7993,10.5,1.2,40.75906372070313,-73.9812240600586,1,40.75326919555664,-73.97925567626953,0,1,3,1,28,13,53,41,3,1,28,14,8,50
7994,18.0,5.69,40.84318923950195,-73.93700408935547,1,40.78892517089844,-73.97209167480469,0,2,6,1,17,3,53,27,6,1,17,4,5,28
7995,5.0,0.6,40.782527923583984,-73.9810562133789,2,40.779144287109375,-73.98695373535156,0,1,2,1,20,18,1,20,2,1,20,18,5,40
7996,4.5,0.6,40.77054977416992,-73.9166030883789,2,40.76542663574219,-73.91370391845703,0,1,6,1,3,3,8,31,6,1,3,3,11,58
7997,14.0,4.29,40.7730598449707,-73.94994354248047,1,40.725929260253906,-73.98899841308594,0,2,6,1,10,2,57,59,6,1,10,3,9,1
7998,5.0,0.7,40.73463821411133,-73.99085235595703,1,40.73412704467773,-73.98027038574219,0,1,6,1,10,18,39,29,6,1,10,18,44,8
7999,6.0,1.2,40.74038696289063,-73.98663330078125,2,40.73156356811523,-74.00115203857422,0,1,6,1,17,22,21,40,6,1,17,22,26,33
8000,7.0,1.01,40.74332046508789,-73.98834991455078,1,40.75015640258789,-73.97695922851562,0,2,1,1,26,8,16,48,1,1,26,8,25,4
8001,5.0,1.05,40.7669792175293,-73.96038818359375,2,40.75521087646485,-73.96528625488281,0,2,2,1,20,23,14,44,2,1,20,23,17,40
8002,7.5,0.68,40.75685119628906,-73.9732894897461,1,40.764381408691406,-73.97299194335938,0,2,3,1,14,19,1,58,3,1,14,19,11,28
8003,5.5,1.1,40.77475357055664,-73.94794464111328,1,40.7746467590332,-73.96317291259766,0,1,3,1,7,18,23,13,3,1,7,18,28,38
8004,14.5,1.6,40.751556396484375,-73.9794921875,1,40.767520904541016,-73.98336791992188,0,2,3,1,28,12,57,30,3,1,28,13,21,2
8005,6.0,0.8,40.7564697265625,-73.96817016601562,1,40.74779891967773,-73.97675323486328,0,1,5,1,2,11,54,33,5,1,2,12,0,46
8006,27.5,8.43,40.77671813964844,-73.94269561767578,5,40.76971435546875,-73.86323547363281,0,2,3,1,28,15,17,14,3,1,28,15,47,26
8007,52.0,20.8,40.71207046508789,-74.01075744628906,1,40.64664840698242,-73.78307342529297,0,2,6,1,10,23,23,59,6,1,10,23,53,38
8008,9.0,2.1,40.75007629394531,-73.98047637939453,1,40.73194885253906,-74.00348663330078,0,1,1,1,19,22,12,21,1,1,19,22,20,40
8009,4.5,0.47,40.7327995300293,-74.00797271728516,1,40.732669830322266,-73.9996566772461,0,2,0,1,4,7,34,12,0,1,4,7,38,6
8010,9.5,2.4,40.77156066894531,-73.95307922363281,1,40.75307083129883,-73.97950744628906,0,1,6,1,17,14,59,54,6,1,17,15,9,3
8011,11.0,2.8,40.74873733520508,-73.97368621826172,1,40.72710418701172,-74.00000762939453,0,1,6,1,17,2,54,11,6,1,17,3,5,26
8012,12.0,1.48,40.74989318847656,-73.9912338256836,1,40.76395034790039,-73.97884368896484,0,2,6,1,3,18,26,11,6,1,3,18,44,13
8013,6.5,1.4,40.75807189941406,-74.00102996826172,1,40.764610290527344,-73.9832992553711,0,1,5,1,16,7,11,22,5,1,16,7,17,35
8014,6.5,1.33,40.73405838012695,-73.99900817871094,2,40.7216682434082,-73.98892211914062,0,2,2,1,13,23,21,44,2,1,13,23,27,53
8015,9.5,1.9,40.76577758789063,-73.97978973388672,1,40.744178771972656,-73.9993667602539,0,1,0,1,25,7,3,43,0,1,25,7,15,2
8016,6.0,0.88,40.75661087036133,-73.98650360107422,5,40.7547492980957,-73.9735107421875,0,2,3,1,21,19,43,5,3,1,21,19,49,31
8017,7.0,1.51,40.62169647216797,-74.0401382446289,1,40.62298583984375,-74.029052734375,0,2,6,1,24,8,18,23,6,1,24,8,26,50
8018,24.5,8.5,40.65386199951172,-73.88493347167969,1,40.646915435791016,-73.7898178100586,0,1,5,1,16,15,47,52,5,1,16,16,5,43
8019,9.0,1.59,40.748443603515625,-73.9845199584961,1,40.75859069824219,-73.96585845947266,0,2,3,1,21,8,11,7,3,1,21,8,22,54
8020,5.5,0.94,40.729896545410156,-74.00048828125,2,40.72874450683594,-73.98754119873047,0,2,0,1,18,1,9,40,0,1,18,1,15,18
8021,5.0,0.8,40.76884841918945,-73.99188232421875,1,40.760597229003906,-73.98737335205078,0,1,6,1,17,11,12,49,6,1,17,11,16,42
8022,8.0,1.6,40.76305770874024,-73.9725570678711,1,40.76648712158203,-73.99421691894531,0,1,5,1,9,23,35,43,5,1,9,23,44,28
8023,4.5,0.7,40.7584228515625,-74.000732421875,1,40.75273132324219,-73.9930191040039,0,1,5,1,16,10,1,14,5,1,16,10,5,11
8024,6.5,1.06,40.737060546875,-73.98255157470703,2,40.744361877441406,-73.99610900878906,0,2,4,1,1,23,7,0,4,1,1,23,13,26
8025,16.5,4.1,40.73858642578125,-73.97383880615234,2,40.78404235839844,-73.95025634765625,0,1,2,1,13,17,17,52,2,1,13,17,36,22
8026,15.0,2.7,40.7864875793457,-73.9778060913086,4,40.76143646240234,-73.97492218017578,0,1,4,1,8,13,26,29,4,1,8,13,49,3
8027,9.0,1.7,40.75310134887695,-73.9937744140625,1,40.734352111816406,-73.99906158447266,0,1,5,1,2,13,37,36,5,1,2,13,47,8
8028,16.0,3.06,40.75414276123047,-73.98794555664062,1,40.72276306152344,-73.98602294921875,0,2,4,1,15,22,1,55,4,1,15,22,25,28
8029,17.0,5.19,40.7523078918457,-73.97742462158203,1,40.703369140625,-74.0101547241211,0,2,3,1,7,16,48,8,3,1,7,17,2,38
8030,4.5,0.83,40.75952911376953,-73.98649597167969,1,40.7674446105957,-73.98469543457031,0,2,1,1,26,2,55,56,1,1,26,2,59,50
8031,12.5,2.8,40.75335311889648,-73.99977111816406,1,40.71731948852539,-74.00619506835938,0,1,2,1,20,8,29,4,2,1,20,8,43,13
8032,30.5,10.53,40.77421188354492,-73.87110900878906,1,40.75664138793945,-73.974853515625,0,2,4,1,29,9,1,44,4,1,29,9,23,46
8033,16.5,4.89,40.78842544555664,-73.95320129394531,2,40.748878479003906,-73.99195861816406,0,2,4,1,8,20,16,59,4,1,8,20,33,0
8034,14.5,3.2,40.74455642700195,-73.99142456054688,5,40.71956253051758,-73.99114990234375,0,2,3,1,21,21,56,51,3,1,21,22,15,2
8035,6.5,0.4,40.74742889404297,-73.99198150634766,1,40.74317169189453,-73.99331665039062,0,2,0,1,11,11,13,53,0,1,11,11,22,27
8036,8.5,1.38,40.751930236816406,-73.9709701538086,1,40.74948120117188,-73.98786163330078,0,2,6,1,3,19,21,18,6,1,3,19,31,27
8037,21.0,4.32,40.78899002075195,-73.95384216308594,2,40.83652114868164,-73.94329071044922,0,2,4,1,15,7,55,32,4,1,15,8,25,28
8038,24.0,6.2,40.8074836730957,-73.94927978515625,1,40.73849105834961,-73.99163055419922,0,1,1,1,19,23,11,38,1,1,19,23,41,59
8039,9.0,1.07,40.75685119628906,-73.97722625732422,6,40.76678085327149,-73.98313903808594,0,2,4,1,8,12,28,49,4,1,8,12,41,7
8040,8.5,1.0,40.76834487915039,-73.96055603027344,1,40.76578140258789,-73.97195434570312,0,1,4,1,15,14,57,57,4,1,15,15,8,59
8041,24.0,6.4,40.72358322143555,-73.99076843261719,1,40.78471374511719,-73.95602416992188,0,1,3,1,28,18,8,5,3,1,28,18,35,7
8042,13.5,2.91,40.775779724121094,-73.98229217529297,1,40.810020446777344,-73.95880889892578,0,2,3,1,7,17,53,43,3,1,7,18,9,46
8043,8.0,2.05,40.72665023803711,-73.98331451416016,1,40.74726104736328,-73.98563385009766,0,2,6,1,17,23,16,36,6,1,17,23,23,36
8044,8.5,1.5,40.71979141235352,-73.97901916503906,1,40.73530960083008,-73.98260498046875,0,1,2,1,27,19,19,53,2,1,27,19,30,8
8045,4.5,0.5,40.76177215576172,-73.9841079711914,2,40.76753234863281,-73.9861831665039,0,1,4,1,15,20,59,27,4,1,15,21,3,57
8046,4.0,0.62,40.72650909423828,-73.98641204833984,1,40.724369049072266,-73.9937515258789,0,2,5,1,2,3,26,47,5,1,2,3,29,20
8047,5.5,0.6,40.7410888671875,-73.99961853027344,1,40.7407112121582,-73.98942565917969,0,1,2,1,13,18,55,20,2,1,13,19,1,31
8048,12.5,1.42,40.76018142700195,-73.9874496459961,1,40.74951171875,-73.97750091552734,0,2,4,1,1,0,54,38,4,1,1,1,14,18
8049,6.0,0.6,40.72247695922852,-73.99322509765625,1,40.71770858764648,-74.00038146972656,0,1,2,1,27,16,14,5,2,1,27,16,21,22
8050,13.0,2.6,40.722923278808594,-73.99839782714844,4,40.75285720825195,-73.98897552490234,0,2,3,1,7,10,47,25,3,1,7,11,6,44
8051,20.0,2.7,40.732688903808594,-74.00325775146484,1,40.749549865722656,-73.97189331054688,0,1,4,1,22,11,46,23,4,1,22,12,18,1
8052,5.5,1.07,40.76797866821289,-73.9822006225586,1,40.78132629394531,-73.97613525390625,0,2,3,1,28,6,5,3,3,1,28,6,9,50
8053,15.5,5.23,40.79324722290039,-73.94073486328125,1,40.729713439941406,-73.98978424072266,0,2,1,1,5,3,53,16,1,1,5,4,6,27
8054,4.5,0.43,40.7404899597168,-73.99471282958984,1,40.742279052734375,-73.99105072021484,0,2,2,1,6,11,2,21,2,1,6,11,6,15
8055,7.5,1.2,40.76134490966797,-73.96179962158203,1,40.772911071777344,-73.9494857788086,0,1,2,1,6,17,43,56,2,1,6,17,53,9
8056,13.5,2.78,40.80162048339844,-73.9648666381836,1,40.77726364135742,-73.95216369628906,0,2,6,1,3,1,19,0,6,1,3,1,34,49
8057,12.0,2.0,40.75814056396485,-73.98397064208984,3,40.739994049072266,-73.989501953125,0,1,1,1,12,16,47,37,1,1,12,17,4,24
8058,12.0,2.7,40.73247146606445,-73.9969482421875,1,40.76116180419922,-73.97869110107422,0,1,3,1,7,16,51,4,3,1,7,17,6,51
8059,5.0,0.9,40.78775405883789,-73.96745300292969,1,40.77869033813477,-73.97766876220703,0,1,2,1,6,0,28,16,2,1,6,0,31,29
8060,10.5,2.32,40.77759552001953,-73.95081329345703,1,40.79930114746094,-73.9627685546875,0,2,4,1,22,9,13,20,4,1,22,9,25,49
8061,24.5,4.39,40.7650032043457,-73.95487213134766,1,40.737491607666016,-74.0047378540039,0,2,3,1,21,11,48,32,3,1,21,12,25,12
8062,8.0,1.39,40.74567413330078,-73.98941802978516,1,40.739707946777344,-74.00642395019531,0,2,1,1,5,21,45,12,1,1,5,21,54,13
8063,7.5,1.5,40.7723388671875,-73.96711730957031,1,40.7577018737793,-73.96347045898438,0,1,6,1,24,9,58,22,6,1,24,10,6,7
8064,15.0,3.4,40.71090316772461,-74.01742553710938,1,40.74531555175781,-73.99089813232422,0,1,5,1,16,19,58,47,5,1,16,20,18,28
8065,6.0,0.77,40.72454452514648,-73.99348449707031,1,40.71622085571289,-73.99172973632812,0,2,5,1,9,23,15,10,5,1,9,23,22,2
8066,7.5,1.51,40.7394905090332,-73.98249053955078,1,40.758338928222656,-73.97174072265625,0,2,3,1,14,19,51,49,3,1,14,20,0,33
8067,8.5,1.78,40.73074340820313,-73.99274444580078,2,40.74915313720703,-73.99556732177734,0,2,0,1,11,8,30,15,0,1,11,8,38,54
8068,21.5,5.78,40.75704956054688,-73.97071838378906,1,40.696189880371094,-73.99532318115234,0,2,0,1,4,7,33,15,0,1,4,7,58,37
8069,10.5,2.4,40.77933120727539,-73.98326873779297,1,40.75791931152344,-73.97498321533203,0,1,4,1,22,20,6,4,4,1,22,20,16,33
8070,6.0,0.9,40.756290435791016,-73.98780822753906,2,40.76430892944336,-73.99600982666016,0,1,0,1,25,19,41,58,0,1,25,19,48,33
8071,52.0,18.0,40.64698028564453,-73.78976440429688,1,40.79765319824219,-73.95110321044922,1,1,4,1,1,17,28,35,4,1,1,18,0,0
8072,11.5,2.4,40.73476791381836,-73.98606872558594,1,40.70549392700195,-74.00674438476562,0,1,0,1,4,17,2,42,0,1,4,17,16,47
8073,6.5,1.5,40.78223037719727,-73.98272705078125,2,40.764305114746094,-73.98835754394531,0,1,6,1,10,0,21,40,6,1,10,0,27,0
8074,5.0,0.6,40.75266647338867,-73.97908782958984,1,40.75739288330078,-73.98631286621094,0,1,4,1,22,0,29,4,4,1,22,0,34,0
8075,5.5,1.01,40.77832412719727,-73.97675323486328,3,40.770267486572266,-73.98771667480469,0,2,4,1,8,21,12,58,4,1,8,21,17,23
8076,9.5,2.1,40.738372802734375,-73.99705505371094,1,40.758155822753906,-73.97640991210938,0,1,6,1,3,19,50,1,6,1,3,20,1,27
8077,16.0,3.2,40.74996948242188,-73.9804458618164,1,40.72112655639648,-74.0084457397461,0,1,3,1,7,10,4,0,3,1,7,10,25,43
8078,6.0,1.0,40.7342529296875,-73.97807312011719,1,40.74084091186523,-73.99417114257812,0,2,2,1,6,23,47,16,2,1,6,23,53,14
8079,7.0,1.2,40.76686096191406,-73.98285675048828,1,40.75411224365234,-73.97854614257812,0,1,3,1,21,6,0,46,3,1,21,6,7,8
8080,7.0,1.5,40.77286911010742,-73.95236206054688,1,40.75436782836914,-73.96590423583984,0,1,1,1,5,16,17,10,1,1,5,16,23,25
8081,29.0,9.5,40.863563537597656,-73.89366912841797,1,40.78453063964844,-73.97376251220703,0,1,2,1,6,23,0,40,2,1,6,23,22,14
8082,25.0,7.45,40.8438835144043,-73.94132232666016,5,40.75828170776367,-73.96976470947266,0,2,3,1,21,0,10,3,3,1,21,0,35,48
8083,10.0,2.33,40.76869583129883,-73.98191833496094,2,40.77971267700195,-73.95552062988281,0,2,6,1,17,12,29,2,6,1,17,12,40,5
8084,7.0,1.3,40.78981018066406,-73.98017120361328,1,40.77737045288086,-73.97503662109375,0,2,3,1,21,19,45,34,3,1,21,19,52,26
8085,23.5,5.8,40.70562362670898,-74.0066909790039,1,40.7602653503418,-73.97472381591797,0,1,3,1,28,12,54,50,3,1,28,13,22,25
8086,13.5,2.25,40.72507858276367,-73.9957046508789,5,40.71533584594727,-74.01398468017578,0,2,4,1,8,20,47,44,4,1,8,21,7,27
8087,31.5,11.14,40.76845169067383,-73.86189270019531,1,40.7684211730957,-73.98387145996094,0,2,6,1,3,13,7,51,6,1,3,13,29,40
8088,5.5,0.9,40.79322052001953,-73.97267150878906,4,40.78173828125,-73.98085021972656,0,1,2,1,13,17,52,23,2,1,13,17,56,42
8089,14.0,3.13,40.73202133178711,-74.00646209716797,1,40.75742721557617,-73.97444152832031,0,2,3,1,14,11,50,20,3,1,14,12,9,34
8090,6.0,0.82,40.76601791381836,-73.9870376586914,1,40.776283264160156,-73.9795913696289,0,2,1,1,19,12,24,49,1,1,19,12,31,8
8091,8.5,1.8,40.7293586730957,-73.97817993164062,1,40.74851989746094,-73.97151184082031,0,1,1,1,5,18,34,1,1,1,5,18,43,7
8092,6.0,0.93,40.76213836669922,-73.98589324951172,2,40.75103759765625,-73.99390411376953,0,2,0,1,4,7,48,58,0,1,4,7,55,9
8093,7.5,1.3,40.77039337158203,-73.95800018310547,2,40.76067352294922,-73.96910858154297,0,1,0,1,11,10,53,33,0,1,11,11,1,54
8094,6.5,1.26,40.74625015258789,-73.99424743652344,1,40.741641998291016,-74.00457000732422,0,2,0,1,11,18,32,24,0,1,11,18,38,57
8095,8.5,1.1,40.74939346313477,-73.98453521728516,1,40.75632095336914,-73.99058532714844,0,1,2,1,6,15,31,23,2,1,6,15,42,11
8096,10.5,1.84,40.75490188598633,-73.96659851074219,1,40.76681137084961,-73.9729232788086,0,2,6,1,24,19,32,48,6,1,24,19,48,6
8097,3.5,0.29,40.85373306274414,-73.83078002929688,1,40.853187561035156,-73.8272933959961,0,2,6,1,3,21,23,28,6,1,3,21,25,38
8098,12.0,2.1,40.76235961914063,-73.98145294189453,1,40.76780700683594,-73.95303344726562,0,1,0,1,25,7,48,28,0,1,25,8,5,17
8099,6.0,0.9,40.75069046020508,-73.99456787109375,1,40.7393684387207,-74.00273132324219,0,2,6,1,24,16,49,41,6,1,24,16,56,6
8100,12.0,2.62,40.76594161987305,-73.95571899414062,1,40.79434585571289,-73.9510498046875,0,2,5,1,2,17,40,20,5,1,2,17,54,38
8101,17.0,5.6,40.72573471069336,-73.86589813232422,1,40.76986312866211,-73.86315155029297,0,1,1,1,12,21,53,15,1,1,12,22,5,33
8102,7.5,1.83,40.70885848999024,-73.95610046386719,4,40.71818161010742,-73.98831939697266,0,2,3,1,28,0,34,24,3,1,28,0,39,9
8103,6.0,0.7,40.76571273803711,-73.95511627197266,1,40.7654914855957,-73.96614837646484,0,1,2,1,27,9,23,41,2,1,27,9,30,3
8104,5.5,1.12,40.75542068481445,-73.99491119384766,3,40.76977157592773,-73.98430633544922,0,2,5,1,16,0,59,5,5,1,16,1,3,49
8105,11.0,1.7,40.74606323242188,-73.98031616210938,2,40.76041030883789,-73.99879455566406,0,1,5,1,16,20,51,25,5,1,16,21,5,56
8106,5.0,0.9,40.74631118774414,-74.00143432617188,1,40.75624465942383,-73.99127960205078,0,1,0,1,18,1,4,59,0,1,18,1,8,20
8107,7.5,1.4,40.78271484375,-73.95539093017578,1,40.76854705810547,-73.9634780883789,0,1,0,1,4,9,41,57,0,1,4,9,49,14
8108,8.5,2.18,40.746185302734375,-73.99649047851562,5,40.762611389160156,-73.9729995727539,0,2,1,1,19,23,38,57,1,1,19,23,46,32
8109,10.5,2.0,40.73484802246094,-74.00840759277344,3,40.719635009765625,-73.99113464355469,0,1,5,1,16,19,10,41,5,1,16,19,23,37
8110,7.5,1.2,40.78105163574219,-73.9805908203125,1,40.79661178588867,-73.9723892211914,0,1,1,1,19,13,59,15,1,1,19,14,7,37
8111,6.0,0.86,40.7302131652832,-74.00662231445312,6,40.739967346191406,-73.9983139038086,0,2,4,1,1,1,22,43,4,1,1,1,28,38
8112,8.5,1.95,40.78098678588867,-73.98104858398438,1,40.75722885131836,-73.98613739013672,0,2,1,1,12,22,30,21,1,1,12,22,38,47
8113,20.0,3.96,40.73527145385742,-73.98983001708984,1,40.70676040649414,-73.95304870605469,0,2,5,1,30,11,32,26,5,1,30,12,3,10
8114,7.5,1.4,40.75298309326172,-73.98426818847656,1,40.73830032348633,-73.98932647705078,0,1,3,1,14,20,42,32,3,1,14,20,50,49
8115,6.0,1.0,40.72807312011719,-74.00862884521484,2,40.73841094970703,-73.99980926513672,0,2,3,1,7,16,26,14,3,1,7,16,31,44
8116,11.0,2.44,40.74103927612305,-74.0074234008789,1,40.71110153198242,-74.0159912109375,0,2,4,1,29,23,22,40,4,1,29,23,34,2
8117,5.5,0.4,40.734275817871094,-73.98822021484375,2,40.7363166809082,-73.99275970458984,0,1,4,1,22,21,20,26,4,1,22,21,26,46
8118,23.0,4.9,40.79844284057617,-73.9729995727539,1,40.74386978149414,-74.00279998779297,0,1,3,1,28,14,31,42,3,1,28,15,1,4
8119,6.5,1.2,40.71910095214844,-74.00528717041016,2,40.70584106445313,-74.00920104980469,0,2,0,1,4,7,31,24,0,1,4,7,38,26
8120,10.0,1.94,40.75908660888672,-73.9686279296875,1,40.77535629272461,-73.94755554199219,0,2,4,1,8,19,1,54,4,1,8,19,14,58
8121,7.5,1.4,40.79041290283203,-73.96936798095703,1,40.77943801879883,-73.95543670654297,0,1,4,1,8,0,41,6,4,1,8,0,47,28
8122,34.5,10.0,40.780029296875,-73.98277282714844,1,40.773704528808594,-73.87068176269531,0,1,3,1,14,17,0,43,3,1,14,17,40,18
8123,7.5,1.2,40.76110458374024,-73.99891662597656,1,40.75242233276367,-73.97791290283203,0,1,4,1,15,14,37,1,4,1,15,14,45,39
8124,12.0,2.86,40.71494674682617,-73.98320007324219,1,40.74347686767578,-73.9832992553711,0,2,4,1,15,22,21,10,4,1,15,22,32,29
8125,9.5,2.12,40.75232696533203,-73.96975708007812,1,40.772422790527344,-73.98250579833984,0,2,4,1,29,22,43,35,4,1,29,22,55,1
8126,9.5,0.96,40.74317932128906,-73.98767852783203,1,40.73547744750977,-73.99824523925781,0,2,3,1,21,12,38,34,3,1,21,12,52,26
8127,52.0,17.8,40.74040222167969,-73.9819564819336,1,40.64863967895508,-73.78357696533203,0,1,4,1,1,20,12,26,4,1,1,20,39,55
8128,12.0,2.62,40.73827362060547,-74.00382232666016,1,40.73052597045898,-73.98311614990234,0,2,6,1,17,0,40,30,6,1,17,0,54,37
8129,27.0,8.71,40.754539489746094,-73.98127746582031,1,40.7741584777832,-73.87300872802734,0,2,6,1,3,18,25,46,6,1,3,18,48,25
8130,14.0,1.41,40.76520919799805,-73.95404815673828,1,40.76205825805664,-73.97280883789062,0,2,3,1,28,13,0,14,3,1,28,13,22,27
8131,9.0,2.68,40.75823974609375,-73.97583770751953,3,40.78609085083008,-73.950927734375,0,2,6,1,3,7,36,57,6,1,3,7,43,16
8132,29.0,8.2,40.77597427368164,-73.90767669677734,1,40.716304779052734,-73.9918212890625,0,1,3,1,21,22,3,22,3,1,21,22,35,29
8133,12.5,2.75,40.76398849487305,-73.95870208740234,1,40.74984359741211,-73.99150848388672,0,2,6,1,3,13,44,9,6,1,3,13,59,42
8134,4.0,0.45,40.73296356201172,-73.98130798339844,1,40.7280502319336,-73.9820785522461,0,2,5,1,30,21,18,50,5,1,30,21,22,5
8135,7.0,1.1,40.76240158081055,-73.97247314453125,1,40.75314331054688,-73.9854736328125,0,1,1,1,5,10,33,10,1,1,5,10,40,6
8136,5.5,1.03,40.74924087524414,-73.94696044921875,1,40.76105117797852,-73.93575286865234,0,2,6,1,17,10,11,39,6,1,17,10,15,33
8137,14.5,1.49,40.75631332397461,-73.9839859008789,1,40.75912857055664,-73.98481750488281,0,2,4,1,15,17,48,11,4,1,15,18,11,24
8138,15.0,4.6,40.72037124633789,-73.9892807006836,1,40.76140975952149,-73.97509002685547,0,2,5,1,16,10,11,12,5,1,16,10,24,23
8139,8.0,1.42,40.71820068359375,-74.00872802734375,2,40.73107147216797,-73.9919662475586,0,2,0,1,25,9,3,30,0,1,25,9,13,25
8140,4.0,0.46,40.78548812866211,-73.94983673095703,1,40.77959060668945,-73.95337677001953,0,2,3,1,21,10,20,37,3,1,21,10,22,51
8141,4.0,0.4,40.77594757080078,-73.95012664794922,1,40.77932739257813,-73.95543670654297,0,1,5,1,16,2,27,50,5,1,16,2,30,51
8142,4.5,0.85,40.75225830078125,-73.97515869140625,1,40.75849914550781,-73.96585083007812,0,2,0,1,18,8,24,53,0,1,18,8,27,3
8143,17.0,3.5,40.71816635131836,-74.00550842285156,2,40.71683120727539,-73.95886993408203,0,1,6,1,17,15,47,20,6,1,17,16,10,59
8144,13.5,3.2,40.77043151855469,-73.96803283691406,1,40.73615646362305,-73.9976806640625,0,1,5,1,9,11,33,2,5,1,9,11,49,49
8145,5.5,1.11,40.77729797363281,-73.97509765625,1,40.767005920410156,-73.9757308959961,0,2,0,1,18,23,43,20,0,1,18,23,47,29
8146,12.5,1.9,40.73062133789063,-73.98084259033203,3,40.7481575012207,-73.99222564697266,0,1,4,1,29,20,22,59,4,1,29,20,41,30
8147,17.0,5.6,40.823204040527344,-73.93875122070312,1,40.761077880859375,-73.9796142578125,0,1,5,1,2,1,17,40,5,1,2,1,32,57
8148,5.0,0.8,40.714515686035156,-74.00052642822266,1,40.714298248291016,-74.01143646240234,0,1,0,1,4,19,9,10,0,1,4,19,14,18
8149,12.5,2.8,40.71391677856445,-74.01390838623047,1,40.74084854125977,-73.98997497558594,0,1,3,1,28,7,31,30,3,1,28,7,47,8
8150,9.5,1.74,40.73374938964844,-73.9922103881836,5,40.7489013671875,-74.00332641601562,0,2,4,1,22,16,28,38,4,1,22,16,40,22
8151,23.0,7.73,40.8537483215332,-73.9306411743164,2,40.76266098022461,-73.99314880371094,0,2,6,1,17,0,47,57,6,1,17,1,2,45
8152,23.5,7.1,40.63331604003906,-73.96468353271484,3,40.71304702758789,-74.01407623291016,0,1,5,1,2,18,18,41,5,1,2,18,38,37
8153,30.5,6.88,40.80572128295898,-73.93855285644531,1,40.77399826049805,-73.87442779541016,0,2,1,1,26,10,19,56,1,1,26,10,57,12
8154,9.5,2.0,40.75518798828125,-73.93650817871094,2,40.75329208374024,-73.90489959716797,0,1,4,1,1,3,3,47,4,1,1,3,13,42
8155,14.5,1.85,40.77936935424805,-73.95800018310547,1,40.8018798828125,-73.9455795288086,0,2,1,1,5,8,8,3,1,1,5,8,30,57
8156,6.5,1.34,40.760162353515625,-73.96452331542969,1,40.77714157104492,-73.95245361328125,0,2,6,1,3,11,24,3,6,1,3,11,29,56
8157,11.5,2.65,40.76773071289063,-73.95993041992188,1,40.7480697631836,-73.9892578125,0,2,0,1,4,20,58,45,0,1,4,21,12,2
8158,4.0,0.39,40.73017883300781,-73.98400115966797,5,40.73374938964844,-73.99057006835938,0,2,5,1,23,2,53,33,5,1,23,2,56,35
8159,9.5,2.0,40.70954513549805,-74.00604248046875,1,40.72903442382813,-73.98716735839844,0,1,0,1,18,3,51,57,0,1,18,4,1,23
8160,10.5,1.52,40.75300598144531,-73.97882843017578,2,40.74171829223633,-73.9964599609375,0,2,2,1,20,14,0,48,2,1,20,14,16,3
8161,56.0,20.73,40.62910079956055,-74.0251235961914,1,40.645320892333984,-73.77669525146484,0,2,4,1,1,23,49,50,5,1,2,0,21,8
8162,7.0,1.2,40.71920776367188,-74.005126953125,4,40.71944046020508,-73.99430084228516,0,1,5,1,9,23,54,54,6,1,10,0,3,0
8163,10.0,2.4,40.7729721069336,-73.95207214355469,1,40.76161575317383,-73.98111724853516,0,2,1,1,19,20,22,43,1,1,19,20,33,42
8164,5.5,0.49,40.77291870117188,-73.98206329345703,5,40.77930068969727,-73.9775390625,0,2,1,1,12,12,58,28,1,1,12,13,4,6
8165,21.0,5.8,40.73704147338867,-73.93313598632812,1,40.79376983642578,-73.9706802368164,0,1,3,1,7,6,1,48,3,1,7,6,24,54
8166,28.0,6.8,40.71210861206055,-73.95724487304688,1,40.76841354370117,-73.9929428100586,0,1,2,1,27,18,19,14,2,1,27,18,57,44
8167,13.0,2.7,40.781288146972656,-73.97239685058594,1,40.75340270996094,-73.97399139404297,0,1,4,1,22,12,56,52,4,1,22,13,12,51
8168,4.5,0.82,40.74090576171875,-73.99029541015625,1,40.74907684326172,-73.9922866821289,0,2,2,1,20,7,26,29,2,1,20,7,29,23
